smiles,IE,EA
CC[C]N(CCC)CCC,4.642571839141965,1.1747635346346217
CN1CN(C)N(C)CN1C,4.582236415944863,0.4502904371947807
ON=C(c1ccccc1)c1ccccc1,6.174289496280835,2.084070166478341
C[C@H]1CCCCN1C,5.124878273560171,0.30936514009044913
COc1ccc2cccc(OC)c2c1,5.332666683749267,1.6029395550031038
O=CNc1ccccc1,6.184177666909817,1.4311846117016105
Cc1c(-c2ccccc2)c(C=O)n2ccccc12,5.4652660103274675,2.1475625455823315
C=CC(=C)CCC=C(C)C,6.06488299816192,1.5809476356607777
O=C1C=CC(=O)C2=C1CC2,7.513467276199663,4.159030943965264
O=C(O)C12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,7.266657616382872,0.8595239547357778
Cc1ccc(SC#CSc2ccc(C)cc2)cc1,5.637183378377812,2.227338627679273
CSc1c(C)c(SC)n2ccncc12,5.330806018304428,2.0101454707037187
Oc1ccc(Cc2ccccc2)cc1,5.967915544706558,0.9920039321877994
O=CN1O[C@H]2CC[C@@H]1CC2,5.868295909234803,0.5077680038448307
N#Cc1cc(C(=O)Cl)c(C#N)cc1C(=O)Cl,8.222161493526073,4.2943253948469655
Cn1c(-c2ccccc2)c(Cl)c2ccccc21,5.439390838750113,1.7419831794650236
C1CCN(c2nnc(N3CCCC3)nn2)C1,5.258466132567264,3.0219891956476204
C=NCN1CCN(CN=C)CC1,5.4579178863277775,1.1624938998847938
CC1(C)[C@H]2[N][N][C@@H]1[C@@H]1[C@H]3CC[C@H](C3)[C@H]21,6.264751891549167,1.9612987699620128
COP1Oc2ccccc2O1,6.043768471794465,2.0941888637862576
O=[N+]([O-])c1ccc(/C([N][N]c2ccccc2)=N\Nc2ccccc2)cc1,5.5929115915532766,3.434632011150825
CC1=C(C)N([O])C2=C(CCCC2)N1[O],5.8131583392787425,2.2376884203840746
CCOC(=O)OCCc1ccccc1,6.7012216315015385,0.8512693406300968
O=C1C=CC(=O)C(c2ccccc2)=C1,6.732271055887394,4.14295393320208
O=C1CC[C@H]2CCC[C@@H]1C2,6.797908638993249,1.4491122577983333
CCOC(=O)CC[C@@H](C(=O)OCC)[N+](=O)[O-],7.874402609199024,3.139684684021632
O=C1C=CC(=O)C(Cl)=C1Cl,7.599917513471155,4.487678701960249
Nc1ccc(Cc2ccc(N)cc2)cc1,5.157909636363911,0.8488745129907329
O=C(c1ccccc1)c1cccc([N+](=O)[O-])c1,7.038249554218055,3.508938781968027
Nc1cccc2ccccc12,5.1406527182243735,1.6084897766122594
CC1=CC(=O)[C@@H]2C[C@H]1C(=O)C=C2C,6.797498060030192,2.8211704997902416
COC(=O)[C@@H]1CCC[C@H]1C(=O)OC,7.622409218849497,1.2990251979608731
COc1ccccc1N(C)C,4.896213931860983,0.6257814735636202
COc1cccc(C#N)c1,6.476270057279179,2.068677489362017
CN(C)c1nc(C#N)c(C#N)nc1N(C)C,5.564075013233378,2.7770096646636366
CCCNc1ccccc1,5.229924552864759,0.6373149342562101
CN(C)c1ccc2cccc3c2c1C(=O)C=C3,5.488028741099697,2.837373360485799
CCN(CC)c1ccc2ccc(=O)oc2c1,5.397042466822313,2.2544411115814
C=Cn1cccn1,6.2987596151324405,1.4488093515574292
Fc1cccc2ccccc12,6.027186246317798,1.8381244245574635
O=CC(=O)c1ccccc1,7.0513336284075185,3.648162300891272
Nc1cc[nH]c(=O)n1,6.571040558837923,1.8295404248092384
O=C(OCc1ccccc1)c1ccc(O)cc1,6.600740518995735,1.9293808017464469
c1ccc(COc2cccc3ccccc23)cc1,5.579532347313943,1.5670634461021107
Cc1ccc2ccc3c(C)ccc4ccc1c2c43,5.288048373557103,2.1492347259336384
CC(=O)/C=C/c1ccc(C)cc1,6.2294940715473786,2.7416891033753927
CN1C(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c2C1=O,7.297705018958367,3.4456196523024123
O=S(=O)(F)[N]S(=O)(=O)F,7.524618084964459,3.3401372779189837
C[C@@H]1CN(C)C[C@H](c2ccccc2)N1C,5.466686871524872,0.5588231124274898
CN(C)[C@@H]1CN(C)[C@H](c2ccccc2)CN1C,5.260433111765451,0.5453355826211919
CN1CCN(C)[C@@H](N(C)C)[C@H]1[C]([NH])O,5.366285075800988,0.5439696690555138
CO[C@H]1[C@@H](N(C)C)N(C)CCN1C,5.585524007814456,0.5632543803621957
CN1C[C@H]([C]([NH])O)N(C)[C@H](c2ccccc2)C1,5.7621722241747175,0.7167721738369437
C=C[C@@H]1CN(C)[C@H](c2ccccc2)CN1C,5.431428734325892,0.5630574597271334
O=C(O)[C@]1(c2ccccc2)COCCO1,7.098892197060195,1.350439365454804
CN1CCN(C)C(N(C)C)(N(C)C)C1,5.071245946321142,0.21394536794832675
CN1CCN(C)[C@@](c2ccccc2)(N(C)C)C1,5.152422346109233,0.5531612885242794
ClC(Cl)(Cl)[C@@H]1OCCO[C@@H]1c1ccccc1,6.808111828926486,3.421910662051232
CN[C@H]1CN(C)C[C@@H](c2ccccc2)N1C,5.370651547978923,0.5701492936241266
CN(C)[C@H]1[C@@H](c2ccccc2)N(C)CCN1C,5.144918289664929,0.5276679459675506
O=C(O)[C@@H]1CS[C@H](c2ccccc2)CS1,6.439061764845972,2.257636643167644
N[C@@H]1CS[C@H](c2ccccc2)CS1,6.206359771495046,0.8079970442340709
C1=COC(c2ccccc2)=C(c2ccccc2)O1,5.232361732658318,1.9663440207223173
CO[C@@H]1SCCS[C@@H]1c1ccccc1,6.3610114307375625,1.758115370212181
ClC(Cl)(Cl)[C@@H]1CS[C@H](c2ccccc2)CS1,6.5021891604119455,3.6961155034077815
O=C(O)[C@@H]1SCCS[C@@H]1c1ccccc1,6.315534583060073,2.2913378211087547
CN(C)[C@@H]1CSC[C@H](N(C)C)S1,5.489760354575991,0.3529937931452878
CC[C@@]1(c2ccccc2)CSCCS1,6.329802459207713,1.8923845782119315
CC[C@H]1SCCS[C@H]1N(C)C,5.706374092715121,0.4127406231091301
CN(C)[C@@H]1SCCS[C@@H]1C(=O)O,5.643205123575172,2.2161812518097577
CN(C)[C@H]1CSC[C@@H](c2ccccc2)S1,5.7827677215100275,1.8741950353578432
CN(C)C1=CSC=C(c2ccccc2)S1,4.9184191560343615,1.7703641751795658
CN(C)[C@@]1(c2ccccc2)CSCCS1,5.743258025802787,0.7938502179458737
c1ccc([C@H]2CSC[C@@H](c3ccccc3)S2)cc1,6.387641058143345,0.9910609650396508
Cn1c(=O)c2c(n(C)c1=O)n(C)c(=O)n2C,5.5368966367823305,1.824424505048228
C=Cc1ccccc1C=C,6.013053167833277,1.9202532355593576
C=Cc1cccc2c1Nc1ccccc1S2,4.909521901321568,1.8851130966286287
Cc1cc(O)c(C)c(C)c1O,5.351473635784713,0.6053063494127855
C=C1[C@@H]2CC[C@@H](C2)C1(C)C,6.347132856837561,0.5373299505808973
Nc1cccc2c1C(=O)c1ccccc1C2=O,5.894067789122348,3.453491902924725
C=Cc1cccs1,5.834572862982896,1.9046788408231805
CNC1CCSCC1,5.594301279648789,0.6260606215437292
CC(=O)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,6.4894028017552055,3.614680260423484
Cc1cc(-c2ccncc2)c(C#N)cn1,7.253414273960518,2.8052656091931567
Cc1cc(-c2ccncc2C#N)ccn1,7.062994868319948,2.832616571125982
CS(=O)(=O)[N]C1=C[CH]C(=O)C=C1,7.724558462665301,4.442775953895762
O=C1CCC(=O)N1Cl,7.8296545741759465,4.326403270762967
COc1nnc(OC)nn1,6.57804236355878,3.6203013568083406
O=C1CCNC(=O)N1,7.369517286839255,1.4359120644694483
C(=C/c1cc2ccc3cc(/C=C/c4ccccc4)sc3c2s1)\c1ccccc1,5.091786697405041,2.6065949718176853
CC(C)(C)c1ccccc1O,6.0526135484487895,0.6480885769215092
Cc1ccc(S(=O)(=O)N2CCCCC2)cc1,6.241116200533725,1.8115297186850512
COc1ccccc1CO,6.1575384377683795,1.0166921187101252
CCSc1ccccc1C,5.896645365686709,1.2732453533026271
O=C1C=C(Cl)C(=O)c2ccccc21,7.522107959983258,4.092372648239689
N#Cc1c2ccccc2cc2ccccc12,5.7722485053236605,2.9455623913599998
CC=C(C)C,6.173508616639082,0.2614668322739817
Cc1ccc2nccnc2c1,6.713001700805763,2.604856929030575
C=Cc1cc(-c2ccncc2)ccn1,6.538245880652537,2.5543503229910134
Nc1ccc2nccnc2c1,5.680933708012162,2.505668942294505
C#Cc1cnc2cccc(C#C)c2n1,6.5186487671762725,3.1137417615373124
O=[N+]([O-])c1ccc2c([N+](=O)[O-])cccc2c1,6.8970689354209735,3.6832083809495084
O=C1c2ccccc2C(=O)C1c1ccccc1,6.6018015615991334,3.0184204988472634
ClC(Cl)(Cl)c1cnc2ccccc2n1,7.065432300812973,4.1819197641307255
NC1CCSCC1,5.919017166830598,0.6576952349023486
C=Cc1cc(-c2ccncc2)c(C)cn1,6.360807393568393,2.298394187793748
c1ccc(-c2cnc3ccccc3n2)cc1,6.362690976442536,2.73467063440694
CC[C@@H]1CCS[C@H](C)C1,6.085325411506346,0.4723946960148169
C=Cc1cc(-c2ccncc2C)ccn1,6.6016285244077135,2.31407190959726
CCCN,6.154840216809133,0.5617249480492319
Cc1nccc(-c2ccncc2)c1O,6.431239900070068,2.3072471258128644
COc1nccc(-c2ccncc2)c1C,6.303814404516742,2.1865230185831024
C#C[C@H]1CCCSC1,6.2078456687158905,0.7388562050073233
CN[C@H]1CCCSC1,5.5896697578937165,0.5114304955677653
C[C@@H]1CCCS[C@@H]1F,6.370720152404831,0.5089991774621012
C#C[C@@H]1CCC[C@H](C)S1,6.2149129222525525,0.8198612783708086
Sc1ccc(S)cc1,5.643449629464158,1.6081083573626531
Cc1ccc2c3c1CCc1c(C)ccc(c1-3)CC2,5.6272248173445405,1.4300777560056304
Nc1cccc(-c2ccsc2)c1,5.415909882554843,1.531069446598849
CC(=O)Nc1cc(-c2ccnc(C)c2)ccn1,6.443403962814045,2.4747681818662386
C=Cc1ccc(C)c2c1C(=O)c1ccccc1C2=O,6.374552587374637,3.4688091691386944
Cc1cc2c(c(C(Cl)(Cl)Cl)c1)C(=O)c1ccccc1C2=O,7.2190740272708345,3.6340640393682406
C[C@@]1(C#N)CCCSC1,6.3689773884361776,0.6600645464204717
COc1ccsc1,5.774218263930379,1.0507568256507511
C/C(O)=N/c1ccsc1,5.750193022908206,1.451965559153905
CC(=O)Nc1cccc2c1C(=O)c1ccccc1C2=O,6.431143160880311,3.687753302474448
Cc1cnccc1-c1ccncc1N(C)C,5.504115039104363,2.0366336521728954
Oc1ccc2nccnc2c1,6.362977542246879,2.621408824701575
Cc1cc(-c2ccncc2O)ccn1,6.632590110442834,2.343687348467938
CNc1cc(-c2ccncc2)c(C)cn1,5.5231741291027,2.1914849736094766
Nc1cc(-c2ccncc2)ccn1,5.921487027135298,2.3718306868504437
C=Cc1cnc2ccc(C)cc2n1,6.475384767556534,2.661337277375424
CNc1cccc2c1C(=O)c1ccccc1C2=O,5.7175868026060925,3.447803880149877
C[C@]1(F)CCCCS1,6.498101535580645,0.5458294698692043
O=C(O)c1cnc2cccc(C(=O)O)c2n1,6.963750472386893,3.4544950206618523
O=C(O)C1(C(=O)O)CCCCS1,6.544794751887821,3.0029700927843805
CC[C@@H]1CCC[C@H](C)S1,6.0213068132179615,0.4972318186009943
Fc1nccc(-c2ccncc2)c1F,7.249946814394207,2.6729650037450483
Cc1c(-c2ccncc2)ccnc1C#N,7.239052070184697,2.6426787634409266
Cc1cnc2cccc(N)c2n1,5.417626175280019,2.48176499874171
Cc1cc(-c2ccnc(F)c2)ccn1,7.024988984267111,2.585737527722813
OC1CCSCC1,6.178477763638513,0.8930017311759002
c1ccc(-c2ccc3nccnc3c2)cc1,6.2732607307334565,2.7149595460505225
CNc1cccc2nccnc12,5.328827116671164,2.501593123257408
O=C(O)[C@H]1CCCCS1,6.327075764853362,2.428003813231044
F[C@H]1CCCCS1,6.646016786842664,0.4957075892598368
C[C@@]1(F)CCCSC1,6.212099738640973,0.5473694001811964
N[C@H]1CCCSC1,5.848571751248528,0.6069715446064947
C=C[C@H]1CCCCS1,6.11722211947199,2.6596924226905685
CC(C)=O,7.283211065824616,1.500211125046917
CN1CCCC1=O,6.60162264947212,0.4315178259257664
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,6.654121849904188,3.228411232455984
c1ccc2sccc2c1,6.003609478833822,1.4334341359899554
C#Cc1cc(-c2ccncc2C#C)ccn1,6.908015266970326,2.7046443498948065
Cc1cnccc1-c1ccnc([N+](=O)[O-])c1,7.067591548617202,3.6226483903665216
C=Cc1cnc2c(C)cccc2n1,6.393119287382432,2.6597953932905507
Cc1cc(C(=O)O)cc2c1C(=O)c1ccccc1C2=O,7.249386338797194,3.684298806405424
O=[N+]([O-])c1ccc2nc([N+](=O)[O-])cnc2c1,7.732284503807023,4.339606740340969
OCC(O)CO,6.939917507008432,0.9601399404709812
CN(C)[C@H]1CCCSC1,5.208965204859852,0.555529188055516
O=C1c2ccccc2C(=O)c2cc(-c3ccccc3)ccc21,6.445276005342747,3.5916280413475765
Cc1c(-c2ccncc2)ccnc1F,7.137571524363012,2.4095549031444534
c1nnco1,8.551551822974034,1.4862049114781255
O=C1CSC(=S)N1,6.877157329097828,2.6990131689708505
Cc1cc(C(=O)O)c2nccnc2c1,6.6969203334992935,2.9774565196785265
Cc1cccnc1,6.885731404854598,1.4460899492578392
N#Cc1cnccc1-c1ccncc1C#N,7.772735012324119,3.1713188184512537
CCc1ccc(CC)s1,5.812565922962676,0.9825827279528312
C/C(O)=N/c1ccsc1/N=C(/C)O,5.210526730119454,2.1842397358523162
c1ccc(-c2cc(-c3ccncc3)c(-c3ccccc3)cn2)cc1,6.091852227917116,2.4090298377232098
[O]N1C=CN([O])C=C1,6.176455337397782,2.771025707199442
C=C[C@@H]1C[C@H](C=C)CCS1,5.80000779583861,2.518196004901256
CCC1(CC)CCSCC1,6.082476817722636,0.4289839617231337
Cc1cc(-c2ccncc2)cc(N(C)C)n1,5.417423216455064,2.280301246144518
CCc1cncc(CC)c1-c1ccncc1,6.786667300668341,2.0184360038401787
[CH][N][CH][C@H]1C=C1c1cc(C(Cl)(Cl)Cl)ncc1C(Cl)(Cl)Cl,5.306876536851632,4.092028206549003
CNc1ccc2c(c1)C(=O)c1ccc(C)cc1C2=O,5.725463581205987,3.373701276348584
C[C@@H]1CSC[C@H](O)C1,6.186103715870558,0.5960790398967221
CCc1cnc2cccc(CC)c2n1,6.4189457424199645,2.508572769747844
Cc1cc2nccnc2cc1N,5.644710289332579,2.4427217922493583
CN1C[C@@H](CSc2ccccc2)OC1=O,5.975405755674727,2.0529352194353123
COc1cncc(OC)c1-c1ccncc1,6.28710169500846,2.1557727071740374
C=Cc1cccc2c1C(=O)c1cc(C)ccc1C2=O,6.5105089252392645,3.526986052027496
C1=Cc2c1c1cnccc1c1ccncc21,4.724720013760816,3.3917193649213004
Cc1nccc(-c2ccncc2)c1C#N,7.25986931762236,2.79953634211779
c1ccc(-c2cc(-c3ccnc(-c4ccccc4)c3)ccn2)cc1,6.418185489008465,2.502342094830965
Cc1ccc(-c2ccccc2)s1,5.575047334375995,1.8348789119190767
ClC(Cl)(Cl)c1cc(-c2ccnc(C(Cl)(Cl)Cl)c2)ccn1,7.568725272853044,2.9476981639018054
ClC(Cl)(Cl)c1csc(C(Cl)(Cl)Cl)c1,7.009388243473951,4.19044270698214
CO[C@@]1(C)CCCSC1,6.074614621695218,0.4984412503290514
Cc1cc(-c2ccncc2)c(C(=O)O)cn1,7.277319602573698,2.7021110598543596
C=CC1(C)CCSCC1,6.144793831030254,0.4759264288695704
C=C[C@@H]1CCS[C@H](C)C1,6.135780990756757,0.7532019758291426
C=Cc1ccc(C=C)s1,5.553686784449383,2.3410039250593395
COC1(OC)CCSCC1,5.917898817049718,0.6946361306945619
C=Cc1ccc2c(c1)C(=O)c1cccc(C=C)c1C2=O,6.565834185716086,3.59451025207818
Fc1cc(-c2ccncc2)cc(F)n1,7.253500863305818,2.7458823912347725
COc1cscc1C,5.8188569989870285,0.5995239629992284
C[C@]1([N+](=O)[O-])CCCSC1,6.4121256934195126,3.0139373226738826
CNc1sccc1C,4.786483212828898,0.7171896385698346
CCc1ccsc1C,5.902936569607848,0.9882992845923582
COc1cc2nccnc2cc1OC,6.1153140245805835,2.538650040231005
C=C[C@H]1CSCC[C@H]1C,6.0532036817276085,0.6625241507499595
c1ccc(-c2ccc(-c3ccccc3)s2)cc1,5.450977870495992,2.249397323757876
C=Cc1ccsc1C,5.7882902909514105,1.4597468938263771
Oc1cc(-c2ccnc(O)c2)ccn1,6.698854151309207,2.4791054778106627
C[C@H]1CSCC[C@H]1N(C)C,5.256366785190039,0.5650729686894921
CC(=O)NC1(C)CCSCC1,5.8666662439427455,0.6090453731521848
C[C@@H]1CCCS[C@@H]1N(C)C,5.3081168562275725,0.4942877972134738
O=C1c2ccccc2-c2cccc3cccc1c23,6.011087904546003,3.0859398770444386
Cc1c(C)c(O)c(C)c(C)c1O,5.268199260894106,0.6172756956602825
CC#CC,7.024366880332309,0.3128491469033179
COc1ccc2nccnc2c1OC,5.676801063444144,2.64392997824325
Cc1cc(N)c2nccnc2c1,5.430085933250664,2.489796471341833
Cc1cc(-c2ccncc2)c(N)cn1,5.625456719581052,2.2319325514636152
Cc1cccc2nc(C(=O)O)cnc12,6.681535944971984,3.1525668279755337
Cc1cc(-c2ccncc2)cc(C(Cl)(Cl)Cl)n1,7.240734677950967,4.081777874162071
C[C@@H]1CCSC[C@@H]1N(C)C,5.169471277167759,0.6297480524990533
C=Cc1cc(C)cs1,5.7310068584702085,1.845518764373992
C=Cc1csc(C)c1,5.7700833825838345,1.6800766417181876
COc1cc(-c2ccnc(OC)c2)ccn1,6.58700109671554,2.4438347949944728
Fc1cc(-c2ccncc2)c(F)cn1,7.266291005569656,2.7216896450991044
ClC(Cl)(Cl)[C@@H]1C[C@H](C(Cl)(Cl)Cl)CCS1,6.757903409394202,3.6694945863710022
Cc1ccc2c(c1)C(=O)c1cc(N)ccc1C2=O,5.898049320709107,3.4061340512889733
[O]n1oon([O])c2cc3c(cc21)C(=O)c1ccccc1C3=O,6.1503101744747255,7.646643707248586
Cc1cc(C(=O)O)cc2nccnc12,6.768539025037171,2.9985020080457616
C=Cc1cccc2c1C(=O)c1cccc(C=C)c1C2=O,6.574357814293762,3.5227633187314487
[CH2]C1=C(CC)C=[S]C1,5.264805198592512,1.543049508687545
O=C(O)c1ccc2ncc(C(=O)O)nc2c1,7.2401390915001675,3.4069732041098177
COc1cccc2c1C(=O)c1cccc(OC)c1C2=O,6.544256777382543,3.511743791281333
O[C@H]1SCCC[C@H]1O,6.198759140013863,1.0365046701554093
C#Cc1ccc2c(c1C)C(=O)c1ccccc1C2=O,6.762832708045607,3.599935948957864
CO[C@]1(C)CCCCS1,5.84983164921141,0.5493852467043325
CCc1cccc2ncc(C)nc12,6.419656223490166,2.522257622313191
COc1ccc(C)c2c1C(=O)c1ccccc1C2=O,6.325155356811592,3.440202668509301
CNc1c(C)ccc2c1C(=O)c1ccccc1C2=O,5.574237422908482,3.447697442821664
CC(=O)Nc1cnc2cccc(C)c2n1,6.26525338647116,2.6090555856899305
c1ccc2c(c1)sc1ccccc12,5.984418228592403,1.7097182416182477
CC(=O)Nc1cc(-c2ccncc2)cc(NC(C)=O)n1,6.267001883872581,2.6371701507559915
C[C@@H]1C[C@H](O)CCS1,5.932807980527286,0.8482039510236064
CC(=O)Nc1ccc2nc(C)cnc2c1,6.174661508550344,2.669282302129432
Cc1nc2ccccc2nc1C(=O)O,6.909021048701106,3.1103602300754574
C#Cc1cscc1C#C,6.5582197466246726,1.7545756092586091
O=C(O)[C@@H]1CCCS[C@@H]1C(=O)O,6.39105224535524,1.6697890787254437
C[C@H]1CSCC[C@H]1F,6.1276047753635785,0.6447252226680575
Cc1cc(C(=O)O)c2c(c1)C(=O)c1ccccc1C2=O,7.396376375800173,3.988143700946239
Cc1cscc1N,5.215128158804873,0.7255224445943895
CNc1ccc2nc(C)cnc2c1,5.368161234624495,2.4420332979771047
COc1cc(C)c2c(c1)C(=O)c1ccccc1C2=O,6.460680541174952,3.4151587149135594
CC(=O)N[C@]1(C)CCCSC1,6.236196455804019,0.5543481214808708
C[C@@H]1CCS[C@H](O)C1,6.275715619332916,0.5503734988596989
CNc1c(-c2ccncc2)ccnc1C,5.503251028687373,2.2255608481063973
O=C(O)c1cc2c(cc1C(=O)O)C(=O)c1ccccc1C2=O,7.531711055991764,3.9121859719343774
O=C(O)c1ccc2c(c1)C(=O)c1cc(C(=O)O)ccc1C2=O,7.626938961868291,3.9364640747407975
O=C(O)c1cscc1C(=O)O,7.0461192823495375,2.2280623470869614
ClC(Cl)(Cl)c1cnccc1C1=C[C@]2(C(Cl)(Cl)Cl)C=CN12,6.764252791253966,4.14463636680739
FC1(F)CCSCC1,6.376299484752963,0.4740317682371824
Cc1cc(C(Cl)(Cl)Cl)cc2c1C(=O)c1ccccc1C2=O,7.226706379617099,3.6971098442954826
C[C@@H]1CCS[C@H](C#N)C1,6.514245491787733,2.4494859028091014
Cc1nc2ccccc2nc1N(C)C,5.602200502200503,2.3285283409513795
C[C@@H]1CCSC[C@@H]1F,6.289229881014763,0.6161253071950341
C=Cc1cscc1C,5.8861571704401285,1.6879563346592477
CCCC[N+](=O)[O-],7.93165291997866,3.011840941333503
CN1C[C@@H]([C]([NH])O)N(C)[C@@H](N(C)C)C1,5.635206777773418,0.3807574713464419
CN[C@@]1(N(C)C)CN(C)CCN1C,5.225013064109588,0.02388777831947664
C#C[C@@H]1CN(C)C[C@H](c2ccccc2)N1C,5.710004706452311,0.8577487243092037
CN1CCN(C)[C@@]([C]([NH])O)(N(C)C)C1,5.629284565402486,0.3233139762742212
CN1C[C@@H](c2ccccc2)N(C)C[C@H]1[C]([NH])O,5.89593216022331,0.6859164469024108
CN1CCN(C)[C@@H](c2ccccc2)[C@H]1C#N,5.8937910786553385,0.7086056943153379
C#C[C@@H]1[C@H](CC)N(C)CCN1C,5.345949262158683,0.2349495585094701
C=C[C@H]1[C@@H](C)N(C)CCN1C,5.256036271681296,0.39571067982433306
CN1CCN(C)C(C(=N)O)(C(=N)O)C1,6.608633932632074,0.5581170422956347
CN1CCN(C)[C@@](C#N)(c2ccccc2)C1,5.953167831066822,0.9413695581897628
CC[C@@H]1CN(C)[C@H](c2ccccc2)CN1C,5.365040375345416,0.5858147954786546
CN1C[C@@H](c2ccccc2)N(C)C[C@H]1C#N,5.83821999898646,0.6324037425220013
CN1CCN(C)[C@@H](N(C)C)[C@H]1C#N,5.485177328755526,0.9902536331792362
CN[C@@H]1CN(C)[C@H](c2ccccc2)CN1C,5.386619634995442,0.5388718936228543
C=CSc1ccccc1,5.8016402775101605,1.3628643126794486
CN(C)[N][N]N(C)C,4.741804681119902,1.5493860685437542
CCc1nccc(-c2ccncc2)c1C,6.837551968070329,2.196662328511593
C=Cc1nc2ccccc2nc1C,6.476023595610968,2.6751348476573185
